0.68,-0.794189,0.136475,-0.734375,-23.468016,-43.121334,46.478268
0.69,-0.806152,0.150635,-0.820068,-19.775391,-46.508785,42.907711
0.7,-0.686035,0.149658,-0.870117,-15.411376,-43.457027,41.076656
0.71,-0.642822,0.162109,-0.801514,-10.437011,-33.416748,43.609615
0.72,-0.704834,0.174805,-0.673584,-5.310058,-31.555174,47.149654
0.73,-0.823242,0.199463,-0.596924,-2.807617,-39.001465,46.905514
0.74,-0.962646,0.239258,-0.572754,0.091553,-49.652096,41.198727
0.75,-0.954834,0.234863,-0.542725,6.225585,-55.694576,32.562256
0.76,-0.837402,0.184326,-0.482178,9.70459,-47.729488,26.06201
0.77,-0.785889,0.122314,-0.384766,8.514404,-31.249998,23.773191
0.78,-0.757324,0.080566,-0.390381,0.488281,-16.63208,23.864744
0.79,-0.778809,0.078857,-0.483154,-4.119873,0.427246,25.512693
0.8,-0.765869,0.05542,-0.546875,-4.364014,14.86206,30.517576
0.81,-0.651855,0.067871,-0.54541,-7.843017,29.541014,34.912109
0.82,-0.584229,0.10791,-0.592041,-15.594481,40.924068,36.956787
0.83,-0.588135,0.181641,-0.682617,-25.939939,38.574219,37.597656
0.84,-0.578613,0.220947,-0.73999,-33.752441,29.174803,35.614014
0.85,-0.531738,0.266113,-0.807617,-42.724606,21.27075,30.639647
0.86,-0.536133,0.298096,-0.814941,-47.668453,17.39502,24.29199
0.87,-0.625,0.302246,-0.795898,-50.903316,12.145995,20.507811
0.88,-0.724609,0.314209,-0.789795,-53.771969,3.387451,18.829346
0.89,-0.7854,0.327637,-0.771484,-55.236813,-1.708984,16.143799
0.9,-0.768311,0.289307,-0.758057,-55.786129,0.915527,13.305663
0.91,-0.720703,0.22168,-0.739502,-57.678219,10.864257,13.641356
0.92,-0.744629,0.180908,-0.668945,-60.546871,19.897461,17.791748
0.93,-0.72876,0.187256,-0.575195,-60.05859,22.308348,24.353025
0.94,-0.669434,0.187256,-0.53125,-55.694576,28.503416,31.738279
0.95,-0.663086,0.23999,-0.552734,-54.13818,37.902832,37.17041
0.96,-0.630615,0.330078,-0.563232,-49.255367,42.66357,38.17749
0.97,-0.518066,0.383545,-0.56543,-42.175289,48.400875,34.240723
0.98,-0.452393,0.377197,-0.583008,-36.621094,61.096188,29.510496
0.99,-0.52832,0.361084,-0.641113,-35.095215,69.610596,24.658201
1.0,-0.727051,0.345703,-0.792725,-36.773682,59.112545,20.812986
1.01,-0.854004,0.341309,-0.925049,-39.0625,42.266842,18.890381
1.02,-0.628906,0.312988,-0.881104,-45.715328,42.083736,16.571045
1.03,-0.447754,0.271729,-0.831055,-55.541988,59.570309,15.380858
1.04,-0.436279,0.269287,-0.863525,-61.859127,65.673828,17.120361
1.05,-0.456299,0.353027,-0.848633,-62.95776,54.809566,18.127441
1.06,-0.544678,0.470947,-0.71167,-55.633541,26.641844,15.686034
1.07,-0.562256,0.484619,-0.53418,-44.067379,-19.53125,8.270264
1.08,-0.402832,0.432861,-0.455078,-41.442867,-57.861324,-3.112793
1.09,-0.33252,0.41333,-0.438477,-38.848877,-77.606201,-11.383056
1.1,-0.394775,0.373291,-0.405518,-31.463621,-89.721672,-11.535644
1.11,-0.473633,0.336426,-0.431885,-30.548094,-90.88134,-6.835937
1.12,-0.536133,0.3396,-0.491699,-32.958984,-79.13208,-2.410889
1.13,-0.590088,0.378418,-0.515625,-33.447266,-56.793209,-0.213623
1.14,-0.682617,0.421387,-0.525879,-29.510496,-31.951902,0.152588
1.15,-0.718994,0.47168,-0.529541,-24.810789,-14.129638,-2.777099
1.16,-0.65332,0.527344,-0.533691,-22.888182,1.586914,-8.026123
1.17,-0.619629,0.5625,-0.553467,-21.484373,19.317627,-11.444091
1.18,-0.677002,0.578125,-0.557617,-20.233152,31.646727,-15.014647
1.19,-0.707031,0.627441,-0.520264,-16.662598,32.836914,-19.836426
1.2,-0.624268,0.599609,-0.38916,-7.843017,34.240723,-24.749754
1.21,-0.589355,0.535645,-0.328857,-6.896972,45.684811,-31.311033
1.22,-0.533203,0.541504,-0.317139,-8.880615,50.354,-39.733887
1.23,-0.376953,0.573486,-0.228516,-4.455566,50.018307,-46.539303
1.24,-0.213135,0.5354,-0.182373,0.518799,62.866207,-52.703854
1.25,-0.289307,0.499756,-0.350342,5.615234,82.458488,-58.898922
1.26,-0.52832,0.502686,-0.577148,17.303467,87.341301,-67.016602
1.27,-0.727295,0.495117,-0.681396,32.531738,76.171875,-77.331543
1.28,-0.708496,0.486572,-0.637695,37.750244,73.913574,-88.806145
1.29,-0.650879,0.448486,-0.686523,38.879395,90.484612,-103.881828
1.3,-0.648926,0.379639,-0.773438,43.334957,116.149895,-115.966789
1.31,-0.603271,0.307373,-0.798584,46.112057,140.350342,-120.422356
1.32,-0.555664,0.334229,-0.904541,43.579098,159.484863,-124.298088
1.33,-0.521484,0.489014,-0.981445,49.713131,160.430908,-135.498047
1.34,-0.453613,0.570801,-0.894775,74.249268,127.502434,-151.519775
1.35,-0.313232,0.509766,-0.758057,95.520012,80.230713,-167.663559
1.36,0.034668,0.413818,-0.589111,107.818596,34.27124,-182.678207
1.37,0.407715,0.235352,-0.368164,125.457756,12.786864,-192.687973
1.38,0.388184,0.036621,-0.446289,132.324219,14.038085,-196.044907
1.39,0.045654,-0.063721,-0.772949,128.570557,3.845215,-189.910873
1.4,-0.353271,-0.054199,-1.026123,128.173828,-25.695799,-175.353989
1.41,-0.557373,-0.021973,-0.957275,142.456055,-67.871094,-159.362793
1.42,-0.55127,-0.028564,-0.734619,154.11377,-100.128166,-147.033691
1.43,-0.425781,-0.110107,-0.509033,151.519775,-103.210442,-133.605957
1.44,-0.456543,-0.24585,-0.499512,138.122559,-80.01709,-122.619621
1.45,-0.596924,-0.327637,-0.606445,122.00927,-63.96484,-121.24633
1.46,-0.758545,-0.359375,-0.701172,107.604973,-58.715816,-122.802727
1.47,-0.853027,-0.392822,-0.736328,96.496574,-57.647701,-120.971672
1.48,-0.870361,-0.395752,-0.765869,85.449211,-54.748531,-116.638176
1.49,-0.865479,-0.371338,-0.802002,79.437256,-43.579098,-111.785881
1.5,-0.856445,-0.338867,-0.854248,75.653076,-27.282713,-108.154289
1.51,-0.768066,-0.284912,-0.952637,70.526123,-15.655517,-108.367912
1.52,-0.645752,-0.203369,-0.976807,68.847656,-3.234863,-112.792961
1.53,-0.636475,-0.148193,-0.885498,76.721191,16.296387,-115.722649
1.54,-0.587891,-0.145264,-0.719727,90.667717,28.747557,-114.624016
1.55,-0.512939,-0.163574,-0.539307,109.222404,40.496822,-110.168449
1.56,-0.448242,-0.276367,-0.246826,132.446289,48.400875,-103.088371
1.57,-0.591064,-0.446289,-0.334961,149.780273,51.940914,-90.545647
1.58,-0.639648,-0.615479,-0.423584,159.362793,59.020992,-70.037842
1.59,-0.674072,-0.73877,-0.563721,154.052734,59.814449,-41.809078
1.6,-0.756592,-0.759521,-0.754883,140.441895,49.713131,-11.566161
1.61,-0.726807,-0.723389,-0.823486,129.577637,39.703369,11.352538
1.62,-0.627197,-0.702881,-0.734863,122.13134,36.956787,24.810789
1.63,-0.605225,-0.694092,-0.728027,107.574455,34.088135,30.151365
1.64,-0.622314,-0.653809,-0.74585,89.935295,22.308348,26.06201
1.65,-0.571289,-0.634521,-0.616455,77.636719,-3.631592,12.542724
1.66,-0.446533,-0.676514,-0.520508,64.39209,-26.18408,-2.258301
1.67,-0.419434,-0.690918,-0.669434,51.422115,-23.864744,-14.434813
1.68,-0.500732,-0.714111,-0.787109,48.095699,-15.472411,-23.254393
1.69,-0.659668,-0.721191,-0.789795,46.539303,-15.86914,-29.327391
1.7,-0.743408,-0.746826,-0.748047,40.832516,-23.712156,-29.510496
1.71,-0.815674,-0.758789,-0.842041,24.993895,-38.818359,-21.697996
1.72,-0.762451,-0.670654,-0.915283,7.17163,-58.197018,-9.277344
1.73,-0.760986,-0.605469,-0.89209,1.953125,-63.110348,7.04956
1.74,-0.754639,-0.513428,-0.857666,-1.647949,-60.485836,22.003172
1.75,-0.651611,-0.427734,-0.763428,-0.457764,-54.687496,33.599854
1.76,-0.570068,-0.423828,-0.674072,11.413573,-42.175289,34.454346
1.77,-0.528564,-0.451172,-0.62915,24.993895,-32.440186,22.491453
1.78,-0.473389,-0.499512,-0.581543,40.618893,-31.005857,3.967285
1.79,-0.505615,-0.545166,-0.549072,56.976315,-26.580809,-14.373778
1.8,-0.607422,-0.57666,-0.517822,75.042725,-25.939939,-26.336668
1.81,-0.719727,-0.590576,-0.510742,92.77343,-23.834227,-31.249998
1.82,-0.769775,-0.595703,-0.424072,110.839836,-15.1062,-31.799314
1.83,-0.73999,-0.602051,-0.309082,123.90136,-7.476806,-34.545898
1.84,-0.628906,-0.579346,-0.214844,128.326416,0.061035,-40.161129
1.85,-0.476807,-0.538086,-0.103271,127.380363,12.268065,-43.762203
1.86,-0.421631,-0.533691,-0.07373,121.551506,25.878904,-42.602535
1.87,-0.44873,-0.586426,-0.1521,111.755363,34.759521,-39.123535
1.88,-0.437744,-0.673096,-0.225586,98.449699,36.621094,-34.729004
1.89,-0.399902,-0.751221,-0.258789,79.01001,35.400391,-25.29907
1.9,-0.394287,-0.817627,-0.300293,56.213375,32.867432,-9.70459
1.91,-0.416016,-0.865479,-0.37207,31.921385,29.08325,9.124756
1.92,-0.408936,-0.876953,-0.443848,6.805419,26.092527,24.658201
1.93,-0.395996,-0.786621,-0.499023,-14.953612,23.773191,35.217285
1.94,-0.420166,-0.680664,-0.488281,-20.416258,19.53125,41.351315
1.95,-0.439697,-0.636475,-0.42334,-13.85498,9.552002,39.245605
1.96,-0.471436,-0.633789,-0.40332,-6.683349,-1.647949,32.348633
1.97,-0.524414,-0.674072,-0.411133,5.737304,-15.319823,22.796629
1.98,-0.572998,-0.732422,-0.41626,20.1416,-35.003662,10.711669
1.99,-0.582031,-0.77124,-0.414795,29.96826,-50.506588,-3.448486
2.0,-0.577148,-0.801758,-0.415771,33.325195,-55.816647,-19.134521
2.01,-0.595215,-0.790527,-0.418213,29.846189,-52.185055,-32.409668
2.02,-0.657959,-0.772705,-0.404297,26.275633,-41.564938,-40.222164
2.03,-0.768799,-0.77124,-0.43042,23.193357,-32.287598,-40.191647
2.04,-0.86084,-0.77417,-0.485107,15.86914,-27.221678,-31.219481
2.05,-0.895752,-0.766113,-0.542236,2.716064,-18.981934,-16.052246
2.06,-0.887207,-0.732178,-0.646484,-11.169433,-4.638672,-0.213623
2.07,-0.706543,-0.670898,-0.522705,-23.010252,10.253905,12.237548
2.08,-0.523682,-0.652832,-0.35083,-29.052732,32.531738,19.500732
2.09,-0.474854,-0.682617,-0.296875,-29.235838,56.854244,23.803709
2.1,-0.480713,-0.732422,-0.345459,-24.871824,65.2771,24.139402
2.11,-0.480469,-0.773682,-0.462891,-20.294188,62.133785,20.355223
2.12,-0.530518,-0.773438,-0.63916,-18.096924,52.551266,16.906738
2.13,-0.595947,-0.746826,-0.755615,-19.134521,41.046139,13.061522
2.14,-0.689209,-0.710693,-0.810791,-20.812986,39.123535,13.458251
2.15,-0.790771,-0.705811,-0.782471,-14.739989,39.855957,18.066406
2.16,-0.805908,-0.683838,-0.723633,-4.638672,35.003662,20.721434
2.17,-0.705566,-0.701904,-0.601074,8.514404,31.86035,17.486572
2.18,-0.593506,-0.737305,-0.443848,19.104004,29.876707,6.683349
2.19,-0.438721,-0.75415,-0.373047,23.895262,22.430418,-7.751464
2.2,-0.263184,-0.791992,-0.338623,26.94702,22.613523,-18.707275
2.21,-0.275391,-0.781006,-0.355469,21.759031,34.454346,-22.827147
2.22,-0.361816,-0.725586,-0.364014,10.894774,43.701168,-21.27075
2.23,-0.371094,-0.695801,-0.373047,-0.061035,45.623775,-14.892577
2.24,-0.318115,-0.682373,-0.350586,-10.95581,45.410152,-6.683349
2.25,-0.311523,-0.646484,-0.435791,-24.04785,44.219967,3.814697
2.26,-0.325684,-0.580078,-0.549072,-31.921385,33.660889,17.547607
2.27,-0.269043,-0.49707,-0.605469,-31.555174,17.51709,29.235838
2.28,-0.192383,-0.467285,-0.616699,-18.920898,7.8125,37.475586
2.29,-0.15625,-0.520752,-0.546143,-1.434326,3.814697,42.846676
2.3,-0.232666,-0.588623,-0.487061,9.552002,-0.274658,44.952389
2.31,-0.384277,-0.61499,-0.491211,15.075683,-9.338379,48.004147
2.32,-0.452148,-0.630371,-0.489746,19.805908,-15.350341,51.818844
2.33,-0.430664,-0.663574,-0.432617,24.536131,-11.07788,56.610104
2.34,-0.470703,-0.684082,-0.405762,25.177,3.845215,60.882565
2.35,-0.529053,-0.684082,-0.442139,21.484373,20.477293,62.255856
2.36,-0.602783,-0.703857,-0.525635,15.99121,33.02002,63.751217
2.37,-0.591553,-0.733398,-0.592773,13.000487,42.968746,67.138672
2.38,-0.563477,-0.783203,-0.639893,8.575439,52.886959,70.281982
2.39,-0.534668,-0.785889,-0.685791,1.739502,59.692379,68.817139
2.4,-0.525391,-0.774658,-0.685791,1.983642,62.713619,63.049313
2.41,-0.503174,-0.764404,-0.650146,4.02832,60.424801,55.084225
2.42,-0.479492,-0.769531,-0.606201,5.737304,52.856441,46.234127
2.43,-0.523193,-0.750244,-0.61499,5.645751,40.374752,38.635254
2.44,-0.611084,-0.695557,-0.651611,3.845215,25.085447,33.660889
2.45,-0.669922,-0.621826,-0.686279,1.342773,9.552002,27.740477
2.46,-0.671875,-0.563477,-0.704102,0.396728,-1.770019,18.096924
2.47,-0.636719,-0.548584,-0.691895,2.319336,-6.866455,6.011962
2.48,-0.603027,-0.556152,-0.653564,4.882813,-7.476806,-4.364014
2.49,-0.5979,-0.563721,-0.598389,6.835937,-6.805419,-10.803222
2.5,-0.600098,-0.586182,-0.545166,6.835937,-7.843017,-14.373778
2.51,-0.621826,-0.597656,-0.519531,3.784179,-8.300781,-14.953612
2.52,-0.632324,-0.604004,-0.494873,1.251221,-7.354736,-14.404296
2.53,-0.627441,-0.606934,-0.464355,-0.579834,-4.02832,-12.847899
2.54,-0.632324,-0.588867,-0.45166,-1.373291,1.525879,-10.864257
2.55,-0.631348,-0.574219,-0.437012,0.488281,8.453369,-9.094238
2.56,-0.612549,-0.571289,-0.411377,3.112793,16.571045,-8.666992
2.57,-0.596191,-0.573486,-0.386963,5.950927,23.956297,-10.040282
2.58,-0.585205,-0.584473,-0.35498,8.972168,27.740477,-14.007567
2.59,-0.563232,-0.612305,-0.335938,8.850098,29.96826,-19.989014
2.6,-0.522949,-0.603027,-0.337158,3.662109,30.792234,-27.343748
2.61,-0.483154,-0.570801,-0.283691,-2.685547,26.977537,-36.04126
2.62,-0.444336,-0.558838,-0.270996,-7.690429,19.256592,-45.867916
2.63,-0.418213,-0.583496,-0.332764,-10.559081,14.434813,-52.093502
2.64,-0.447266,-0.578369,-0.502441,-16.052246,7.965087,-50.933834
2.65,-0.427246,-0.505127,-0.664551,-25.29907,-2.593994,-42.938229
2.66,-0.367432,-0.444824,-0.643066,-21.423338,-13.427733,-29.388426
2.67,-0.365723,-0.437988,-0.575684,-9.307861,-24.261473,-15.014647
2.68,-0.382568,-0.496582,-0.484375,8.026123,-34.759521,-4.364014
2.69,-0.427002,-0.608154,-0.423828,23.254393,-38.238525,3.112793
2.7,-0.571289,-0.691895,-0.479248,34.759521,-30.914305,8.483887
2.71,-0.75708,-0.713867,-0.550293,42.41943,-18.615723,12.817382
2.72,-0.868164,-0.674805,-0.572266,43.518063,-0.701904,15.441894
2.73,-0.898926,-0.663818,-0.572266,45.593258,28.228758,16.937256
2.74,-0.921387,-0.702393,-0.572754,50.47607,65.032959,19.53125
2.75,-0.812012,-0.765381,-0.531494,51.574703,100.311272,22.064207
2.76,-0.657227,-0.864502,-0.522461,49.652096,135.925293,22.796629
2.77,-0.581299,-0.885254,-0.602051,47.149654,164.459213,22.857664
2.78,-0.49585,-0.836182,-0.577637,48.645016,177.73436,21.667479
2.79,-0.439697,-0.763672,-0.506836,51.971432,179.534897,15.014647
2.8,-0.432129,-0.725586,-0.430176,55.450436,178.497299,4.882813
2.81,-0.44165,-0.710938,-0.430176,54.534908,177.642807,-6.774902
2.82,-0.443359,-0.688477,-0.486328,50.598141,181.243881,-18.127441
2.83,-0.411621,-0.697754,-0.491211,44.525143,188.476547,-24.353025
2.84,-0.352295,-0.733643,-0.504395,33.325195,193.878159,-25.909422
2.85,-0.232178,-0.760498,-0.539307,20.996092,194.457993,-28.045652
2.86,-0.110352,-0.730713,-0.554199,11.688231,191.741928,-29.08325
2.87,-0.005615,-0.681885,-0.548584,8.81958,183.410629,-29.113768
2.88,0.073486,-0.668213,-0.566406,9.918213,165.069565,-30.2124
2.89,0.113037,-0.654297,-0.635498,9.338379,141.021729,-32.867432
2.9,0.126709,-0.647461,-0.706055,8.514404,117.431633,-34.301758
2.91,0.099121,-0.634766,-0.753174,5.432128,95.275871,-31.341551
2.92,0.069336,-0.613281,-0.756592,5.004883,75.531006,-26.30615
2.93,0.013916,-0.624512,-0.73584,9.643555,61.06567,-22.064207
2.94,-0.016357,-0.68457,-0.6875,15.86914,50.109859,-18.035889
2.95,-0.039795,-0.76709,-0.664551,18.005371,39.581299,-12.634276
2.96,-0.079102,-0.813477,-0.741943,15.472411,29.541014,-5.218505
2.97,-0.074951,-0.817871,-0.853516,13.488769,19.348145,1.800537
2.98,-0.015625,-0.798828,-0.96875,15.533446,9.796143,5.432128
2.99,0.073242,-0.797363,-1.050537,22.27783,1.281738,8.544922
3.0,0.170654,-0.822998,-0.92041,33.477783,-6.958007,16.75415
3.01,0.182861,-0.908203,-0.605469,42.877193,-29.174803,30.792234
3.02,0.082031,-0.968994,-0.368652,43.54858,-60.211178,44.067379
3.03,-0.120361,-1.009521,-0.33252,35.949707,-85.418694,48.614498
3.04,-0.302002,-1.025391,-0.46875,21.545408,-99.57885,41.351315
3.05,-0.371582,-0.977783,-0.568115,7.110595,-99.945061,23.651121
3.06,-0.364746,-0.894775,-0.586914,-3.112793,-89.141838,4.02832
3.07,-0.338623,-0.840088,-0.588135,-13.09204,-67.5354,-9.552002
3.08,-0.30542,-0.783691,-0.576172,-20.599363,-44.036861,-15.045165
3.09,-0.16626,-0.791748,-0.483887,-23.773191,-29.785154,-16.723633
3.1,-0.046875,-0.798584,-0.505859,-30.364988,-23.254393,-20.538328
3.11,0.01001,-0.747803,-0.584473,-34.912109,-23.681639,-24.810789
3.12,0.016357,-0.629639,-0.595459,-32.684326,-27.801512,-26.672361
3.13,-0.051514,-0.55835,-0.547607,-22.735594,-30.609129,-21.972654
3.14,-0.122314,-0.55542,-0.500488,-12.115478,-29.998777,-13.061522
3.15,-0.178467,-0.610352,-0.490967,-1.708984,-20.660398,-6.347656
3.16,-0.258301,-0.66333,-0.499756,5.310058,-0.183105,-6.317138
3.17,-0.348389,-0.657227,-0.498047,9.613037,25.329588,-13.458251
3.18,-0.329834,-0.682373,-0.451172,13.97705,52.36816,-22.491453
3.19,-0.211426,-0.713867,-0.430664,11.291503,81.17675,-30.639647
3.2,-0.069092,-0.740479,-0.420654,5.859375,112.213127,-36.224365
3.21,0.013184,-0.797607,-0.462402,-0.610352,139.770508,-36.010742
3.22,0.042236,-0.736328,-0.580811,-9.307861,154.144287,-31.585691
3.23,0.000977,-0.602295,-0.641113,-8.94165,155.883789,-22.583006
3.24,-0.054688,-0.480957,-0.70752,-2.532959,146.606445,-15.777587
3.25,-0.027588,-0.449219,-0.752441,7.141113,133.270264,-15.563964
3.26,0.050049,-0.497803,-0.797363,18.127441,121.185295,-19.714355
3.27,0.141602,-0.66748,-0.788086,30.97534,108.337395,-22.521971
3.28,0.172607,-0.766602,-0.810547,34.515381,89.813225,-20.355223
3.29,0.161133,-0.771729,-0.826416,33.935547,61.798092,-14.068603
3.3,0.274902,-0.834473,-0.759766,32.531738,27.435301,-8.270264
3.31,0.300781,-1.042969,-0.772461,28.015135,-6.347656,2.13623
3.32,0.13208,-1.154297,-0.94873,12.08496,-37.689209,18.371582
3.33,0.036133,-1.073242,-1.077148,-6.195068,-67.779541,35.491943
3.34,0.044189,-1.040771,-1.053711,-15.777587,-88.043205,48.126217
3.35,0.021973,-1.086914,-1.001465,-23.04077,-105.133049,56.213375
3.36,-0.029785,-1.042236,-0.952881,-34.393311,-124.02343,60.9436
3.37,-0.050537,-1.00293,-0.807861,-44.006344,-147.155762,58.28857
3.38,-0.083984,-1.044189,-0.712891,-55.786129,-167.999252,49.316402
3.39,-0.161865,-1.08374,-0.748779,-68.572998,-181.182846,38.269043
3.4,-0.203369,-1.045898,-0.767334,-76.202393,-189.361557,27.648924
3.41,-0.215332,-0.986572,-0.72583,-77.758789,-190.246567,20.782469
3.42,-0.253418,-0.914551,-0.698486,-80.413811,-187.68309,19.134521
3.43,-0.304688,-0.845459,-0.703369,-83.557121,-181.549057,20.172117
3.44,-0.33252,-0.780029,-0.650391,-83.648674,-176.116928,22.552488
3.45,-0.356445,-0.727783,-0.631836,-81.787102,-174.987778,24.108885
3.46,-0.364746,-0.669434,-0.622559,-78.887939,-174.95726,24.078367
3.47,-0.362549,-0.637695,-0.600098,-76.477051,-171.600327,22.888182
3.48,-0.378906,-0.657471,-0.636963,-75.683594,-164.978012,19.866943
3.49,-0.375244,-0.630127,-0.6875,-79.650879,-158.325195,15.014647
3.5,-0.317871,-0.576416,-0.626465,-78.643799,-152.679443,10.0708
3.51,-0.265137,-0.514404,-0.543213,-72.387695,-142.822266,3.814697
3.52,-0.327148,-0.486328,-0.511963,-62.042233,-124.90844,-3.875732
3.53,-0.449707,-0.494629,-0.492432,-51.452633,-110.443108,-9.765625
3.54,-0.569824,-0.514404,-0.550537,-44.43359,-102.966301,-12.603759
3.55,-0.575439,-0.488525,-0.584961,-38.665771,-91.705315,-18.341064
3.56,-0.483887,-0.457764,-0.536377,-30.700682,-73.913574,-28.930662
3.57,-0.394775,-0.414551,-0.48291,-22.521971,-53.741451,-40.863033
3.58,-0.305908,-0.364258,-0.452637,-16.876221,-34.942627,-51.696774
3.59,-0.189941,-0.320313,-0.411133,-9.735107,-26.794432,-59.29565
3.6,-0.075928,-0.309082,-0.389648,2.807617,-29.602049,-63.781734
3.61,0.005127,-0.332764,-0.349365,16.296387,-38.452148,-66.436768
3.62,0.008789,-0.371582,-0.311523,25.604246,-48.767086,-66.436768
3.63,-0.062012,-0.430176,-0.338379,30.242918,-61.584469,-65.490723
3.64,-0.142822,-0.505371,-0.361572,29.876707,-76.507568,-63.96484
3.65,-0.226318,-0.561768,-0.41748,21.667479,-85.693352,-63.140865
3.66,-0.272705,-0.603271,-0.444092,13.336181,-88.073723,-64.27002
3.67,-0.31543,-0.678467,-0.444824,7.965087,-89.477531,-66.040039
